,date,avg_block_size,transactions,mining_revenue,accounts
0,2016-01-01,0.554078461,176447,1467328.02,5163651
1,2016-01-02,0.579743724,149038,1671419.658,5454997
2,2016-01-03,0.579743724,149038,1604631.24,5454997
3,2016-01-04,0.579743724,149038,1906932,5454997
4,2016-01-05,0.641778949,182371,1819807.57,5454997
5,2016-01-06,0.641778949,182371,1477472.5,5454997
6,2016-01-07,0.641778949,182371,1648782.14,5454997
7,2016-01-08,0.583649358,181407,2195603.804,5454997
8,2016-01-09,0.583649358,181407,1802400.6,5454997
9,2016-01-10,0.583649358,181407,1909014.72,5454997
10,2016-01-11,0.656381006,191196,2152938.818,5454997
11,2016-01-12,0.656381006,191196,1980490.44,5454997
12,2016-01-13,0.656381006,191196,1657710.63,5454997
13,2016-01-14,0.718566368,183182,1487692.379,5454997
14,2016-01-15,0.718566368,183182,1217938.2,5454997
15,2016-01-16,0.718566368,183182,1300104,5454997
16,2016-01-17,0.754065848,204128,1525313.773,5454997
17,2016-01-18,0.754065848,204128,1700240.64,5454997
18,2016-01-19,0.754065848,204128,1425654.9,5454997
19,2016-01-20,0.862095007,209071,1619573.123,5454997
20,2016-01-21,0.862095007,209071,1384752,5454997
21,2016-01-22,0.862095007,209071,1610297.5,5454997
22,2016-01-23,0.571501564,190400,1812144.661,5454997
23,2016-01-24,0.571501564,190400,1694688.25,5454997
24,2016-01-25,0.571501564,190400,1691196.21,5811068
25,2016-01-26,0.742775688,230523,1707435.989,5811068
26,2016-01-27,0.742775688,230523,1537171.65,5811068
27,2016-01-28,0.742775688,230523,1434150,5811068
28,2016-01-29,0.686997456,224394,1750044.211,5811068
29,2016-01-30,0.686997456,224394,1689976.32,5811068
30,2016-01-31,0.686997456,224394,1698131.16,5811068
31,2016-02-01,0.776969547,222398,1613765.198,5811068
32,2016-02-02,0.776969547,222398,1552556.36,5811068
33,2016-02-03,0.776969547,222398,1620135.24,5811068
34,2016-02-04,0.657826815,200661,1768733.96,5811068
35,2016-02-05,0.657826815,200661,1755051.09,5811068
36,2016-02-06,0.657826815,200661,1796933.68,5811068
37,2016-02-07,0.700184903,212190,1802661.611,5811068
38,2016-02-08,0.700184903,212190,1527627,5811068
39,2016-02-09,0.700184903,212190,1589926.87,5811068
40,2016-02-10,0.738433415,235527,1609224.847,5811068
41,2016-02-11,0.738433415,235527,1824977,5811068
42,2016-02-12,0.738433415,235527,1531180.44,5811068
43,2016-02-13,0.630542974,184675,1784279.986,5811068
44,2016-02-14,0.630542974,184675,1824390.92,5811068
45,2016-02-15,0.630542974,184675,1505873.6,5811068
46,2016-02-16,0.760435275,215940,1487411.488,5811068
47,2016-02-17,0.760435275,215940,1481533.76,6083614
48,2016-02-18,0.760435275,215940,1902961.74,6083614
49,2016-02-19,0.767116041,217436,1602889.463,6083614
50,2016-02-20,0.767116041,217436,1754843.64,6083614
51,2016-02-21,0.767116041,217436,1386597.3,6083614
52,2016-02-22,0.898240102,237696,1478179.558,6083614
53,2016-02-23,0.898240102,237696,1427391,6083614
54,2016-02-24,0.898240102,237696,1319648.9,6083614
55,2016-02-25,0.799025129,216290,1682349.251,6083614
56,2016-02-26,0.799025129,216290,1609521.62,6083614
57,2016-02-27,0.799025129,216290,1431216,6083614
58,2016-02-28,0.776566687,233436,1607228.491,6083614
59,2016-02-29,0.776566687,233436,1495225.04,6083614
60,2016-03-01,0.776566687,233436,1405736.85,6083614
61,2016-03-02,0.900280408,270206,1732093.707,6083614
62,2016-03-03,0.900280408,270206,1431631.68,6083614
63,2016-03-04,0.900280408,270206,1604280.96,6083614
64,2016-03-05,0.7800372,234992,1560093.319,6083614
65,2016-03-06,0.7800372,234992,1437551.76,6083614
66,2016-03-07,0.7800372,234992,1614392.86,6083614
67,2016-03-08,0.680366714,200298,1624142.062,6083614
68,2016-03-09,0.680366714,200298,1725518.7,6083614
69,2016-03-10,0.680366714,200298,1692288,6083614
70,2016-03-11,0.614320875,189816,1698526.226,6364167
71,2016-03-12,0.614320875,189816,1362701.76,6364167
72,2016-03-13,0.614320875,189816,1580232.02,6364167
73,2016-03-14,0.726220454,191341,1591449.546,6364167
74,2016-03-15,0.726220454,191341,1593584.76,6364167
75,2016-03-16,0.726220454,191341,1787925.02,6364167
76,2016-03-17,0.746761901,208319,1535746.082,6364167
77,2016-03-18,0.746761901,208319,1427774.04,6364167
78,2016-03-19,0.746761901,208319,1384278.67,6364167
79,2016-03-20,0.660703411,178143,1573282.94,6364167
80,2016-03-21,0.660703411,178143,1308642.12,6364167
81,2016-03-22,0.660703411,178143,1565038.8,6364167
82,2016-03-23,0.674793503,186808,1633014.908,6364167
83,2016-03-24,0.674793503,186808,1588000.11,6364167
84,2016-03-25,0.674793503,186808,1523337.52,6364167
85,2016-03-26,0.625294444,159049,1627195.005,6364167
86,2016-03-27,0.625294444,159049,1646594.4,6364167
87,2016-03-28,0.625294444,159049,1519272.32,6364167
88,2016-03-29,0.836449363,197409,1685402.34,6364167
89,2016-03-30,0.836449363,197409,1660945.8,6364167
90,2016-03-31,0.836449363,197409,1321282.86,6364167
91,2016-04-01,0.768427026,211922,1653575.355,6364167
92,2016-04-02,0.768427026,211922,1591174.42,6364167
93,2016-04-03,0.768427026,211922,1554802.33,6688655
94,2016-04-04,0.669686349,208929,1864182.283,6688655
95,2016-04-05,0.669686349,208929,1591759.98,6688655
96,2016-04-06,0.669686349,208929,1650251.71,6688655
97,2016-04-07,0.758243129,218463,1524704.236,6688655
98,2016-04-08,0.758243129,218463,1506409.6,6688655
99,2016-04-09,0.758243129,218463,1707680.24,6688655
100,2016-04-10,0.553299503,186954,1849714.707,6688655
101,2016-04-11,0.553299503,186954,1607456.49,6688655
102,2016-04-12,0.553299503,186954,1639676.5,6688655
103,2016-04-13,0.707264951,223506,1760973.818,6688655
104,2016-04-14,0.707264951,223506,1767502.96,6688655
105,2016-04-15,0.707264951,223506,1574760.3,6688655
106,2016-04-16,0.67473171,182004,1502139.353,6688655
107,2016-04-17,0.67473171,182004,1642389.18,6688655
108,2016-04-18,0.67473171,182004,1460870.32,6688655
109,2016-04-19,0.749866667,226511,1696206.854,6688655
110,2016-04-20,0.749866667,226511,1843768.255,6688655
111,2016-04-21,0.749866667,226511,1721837.362,6688655
112,2016-04-22,0.774912098,210976,1780084.416,6688655
113,2016-04-23,0.774912098,210976,1639604.701,6688655
114,2016-04-24,0.774912098,210976,1531303.62,6688655
115,2016-04-25,0.874485094,217564,1511285.527,6688655
116,2016-04-26,0.874485094,217564,1924687.353,6968497
117,2016-04-27,0.874485094,217564,1463200.885,6968497
118,2016-04-28,0.897479756,247957,1546945.81,6968497
119,2016-04-29,0.897479756,247957,1824603.319,6968497
120,2016-04-30,0.897479756,247957,1650450.466,6968497
121,2016-05-01,0.6257176,191430,1871929.739,6968497
122,2016-05-02,0.6257176,191430,1762341.417,6968497
123,2016-05-03,0.6257176,191430,1722607.801,6968497
124,2016-05-04,0.707049455,233691,2071544.221,6968497
125,2016-05-05,0.707049455,233691,1769132.628,6968497
126,2016-05-06,0.707049455,233691,1887205.007,6968497
127,2016-05-07,0.646522553,202062,1740688.074,6968497
128,2016-05-08,0.646522553,202062,1881265.308,6968497
129,2016-05-09,0.646522553,202062,2015490.719,6968497
130,2016-05-10,0.726908981,245721,1822228.269,6968497
131,2016-05-11,0.726908981,245721,1525359.473,6968497
132,2016-05-12,0.726908981,245721,1601340.812,6968497
133,2016-05-13,0.762693901,232146,1841534.814,6968497
134,2016-05-14,0.762693901,232146,1662212.65,6968497
135,2016-05-15,0.762693901,232146,1609202.062,6968497
136,2016-05-16,0.906763574,239809,1636434.03,6968497
137,2016-05-17,0.906763574,239809,1622904.537,6968497
138,2016-05-18,0.906763574,239809,1770178.43,6968497
139,2016-05-19,0.955482475,219145,1415299.104,7286044
140,2016-05-20,0.955482475,219145,1666418.673,7286044
141,2016-05-21,0.955482475,219145,1589937.028,7286044
142,2016-05-22,0.603581788,184348,2084432.932,7286044
143,2016-05-23,0.603581788,184348,2025077.241,7286044
144,2016-05-24,0.603581788,184348,1663136.19,7286044
145,2016-05-25,0.870538464,247841,1612802.549,7286044
146,2016-05-26,0.870538464,247841,1575322.68,7286044
147,2016-05-27,0.870538464,247841,1667597.593,7286044
148,2016-05-28,0.863364752,193054,1698374.905,7286044
149,2016-05-29,0.863364752,193054,1906764.237,7286044
150,2016-05-30,0.863364752,193054,1934163.223,7286044
151,2016-05-31,0.867019984,215249,1778686.464,7286044
152,2016-06-01,0.867019984,215249,1972575.77,7286044
153,2016-06-02,0.867019984,215249,1894573.921,7286044
154,2016-06-03,0.832558444,234669,2039808.397,7286044
155,2016-06-04,0.832558444,234669,1733523.116,7286044
156,2016-06-05,0.832558444,234669,2479401.39,7286044
157,2016-06-06,0.7054571,221171,2559529.58,7286044
158,2016-06-07,0.7054571,221171,2169535.062,7286044
159,2016-06-08,0.7054571,221171,2112419.154,7286044
160,2016-06-09,0.720621091,236353,2457044.37,7286044
161,2016-06-10,0.720621091,236353,2116658.575,7286044
162,2016-06-11,0.720621091,236353,2364669.104,7579535
163,2016-06-12,0.830047534,210711,2439077.775,7579535
164,2016-06-13,0.830047534,210711,2830943.5,7579535
165,2016-06-14,0.830047534,210711,2277298.22,7579535
166,2016-06-15,0.917150355,259202,2663305.4,7579535
167,2016-06-16,0.917150355,259202,2863856.69,7579535
168,2016-06-17,0.917150355,259202,2779037.6,7579535
169,2016-06-18,0.867727899,235317,3023654.813,7579535
170,2016-06-19,0.867727899,235317,3392968.32,7579535
171,2016-06-20,0.867727899,235317,3057429,7579535
172,2016-06-21,0.914910007,248164,2775119.945,7579535
173,2016-06-22,0.914910007,248164,1909240,7579535
174,2016-06-23,0.914910007,248164,2193393.94,7579535
175,2016-06-24,0.942676705,237625,2182850.426,7579535
176,2016-06-25,0.942676705,237625,2760622.54,7579535
177,2016-06-26,0.942676705,237625,2297205.75,7579535
178,2016-06-27,0.777207469,217029,2391834.817,7579535
179,2016-06-28,0.777207469,217029,2418860.27,7579535
180,2016-06-29,0.777207469,217029,2340735.09,7579535
181,2016-06-30,0.79751048,231960,2633620.986,7579535
182,2016-07-01,0.79751048,231960,2649743.25,7579535
183,2016-07-02,0.79751048,231960,2625265.08,7579535
184,2016-07-03,0.614648812,177127,2740471.376,7579535
185,2016-07-04,0.614648812,177127,2555599.5,7835149
186,2016-07-05,0.614648812,177127,2420500.04,7835149
187,2016-07-06,0.797548,214691,2396656.071,7835149
188,2016-07-07,0.797548,214691,2195264.88,7835149
189,2016-07-08,0.797548,214691,2401373.19,7835149
190,2016-07-09,0.658053181,185405,2183467.642,7835149
191,2016-07-10,0.658053181,185405,1267110,7835149
192,2016-07-11,0.658053181,185405,1162507.11,7835149
193,2016-07-12,0.775825874,219034,1208033.635,7835149
194,2016-07-13,0.775825874,219034,1070321.94,7835149
195,2016-07-14,0.775825874,219034,1175290.03,7835149
196,2016-07-15,0.790217274,216081,1173602.647,7835149
197,2016-07-16,0.790217274,216081,1302095.02,7835149
198,2016-07-17,0.790217274,216081,1266649,7835149
199,2016-07-18,0.819096189,222835,1315012.073,7835149
200,2016-07-19,0.819096189,222835,1084448.36,7835149
201,2016-07-20,0.819096189,222835,1253687.59,7835149
202,2016-07-21,0.809272632,217606,1161033.133,7835149
203,2016-07-22,0.809272632,217606,1049710.54,7835149
204,2016-07-23,0.809272632,217606,1073869.3,7835149
205,2016-07-24,0.791551411,183890,1067915.614,7835149
206,2016-07-25,0.791551411,183890,1083868.56,7835149
207,2016-07-26,0.791551411,183890,1058492,7835149
208,2016-07-27,0.921787445,235603,1144988.349,8091577
209,2016-07-28,0.921787445,235603,1126800.22,8091577
210,2016-07-29,0.921787445,235603,1216861.96,8091577
211,2016-07-30,0.870160471,199484,1051981.064,8091577
212,2016-07-31,0.870160471,199484,1205755.02,8091577
213,2016-08-01,0.870160471,199484,1158954.11,8091577
214,2016-08-02,0.859341909,251098,1192809.473,8091577
215,2016-08-03,0.859341909,251098,1187784,8091577
216,2016-08-04,0.859341909,251098,1102137.72,8091577
217,2016-08-05,0.701046036,228244,1242755.644,8091577
218,2016-08-06,0.701046036,228244,1232269.96,8091577
219,2016-08-07,0.701046036,228244,1101643.4,8091577
220,2016-08-08,0.839246162,235295,1155198.826,8091577
221,2016-08-09,0.839246162,235295,949947.25,8091577
222,2016-08-10,0.839246162,235295,1123923.75,8091577
223,2016-08-11,0.860473213,254515,1158024.441,8091577
224,2016-08-12,0.860473213,254515,1093307.25,8091577
225,2016-08-13,0.860473213,254515,1197995.5,8091577
226,2016-08-14,0.639753123,200174,1221143.855,8091577
227,2016-08-15,0.639753123,200174,1035485.42,8091577
228,2016-08-16,0.639753123,200174,984960,8091577
229,2016-08-17,0.949801211,238003,937466.8329,8091577
230,2016-08-18,0.949801211,238003,1105741.56,8091577
231,2016-08-19,0.949801211,238003,1108626.82,8364568
232,2016-08-20,0.714048735,208224,1153764.118,8364568
233,2016-08-21,0.714048735,208224,1182381.62,8364568
234,2016-08-22,0.714048735,208224,1168789.12,8364568
235,2016-08-23,0.828971619,239021,1216079.791,8364568
236,2016-08-24,0.828971619,239021,1110792.9,8364568
237,2016-08-25,0.828971619,239021,940023.47,8364568
238,2016-08-26,0.844412341,226767,1031828.287,8364568
239,2016-08-27,0.844412341,226767,1024500.66,8364568
240,2016-08-28,0.844412341,226767,1091820.34,8364568
241,2016-08-29,0.808922047,225282,1163538.907,8364568
242,2016-08-30,0.808922047,225282,1194622.05,8364568
243,2016-08-31,0.808922047,225282,970161.44,8364568
244,2016-09-01,0.849244964,237466,1035320.336,8364568
245,2016-09-02,0.849244964,237466,1109403,8364568
246,2016-09-03,0.849244964,237466,959616,8364568
247,2016-09-04,0.579355497,183244,1380345.264,8364568
248,2016-09-05,0.579355497,183244,1072259.87,8364568
249,2016-09-06,0.579355497,183244,1044942.9,8364568
250,2016-09-07,0.809331836,250809,1227879.921,8364568
251,2016-09-08,0.809331836,250809,1134450,8364568
252,2016-09-09,0.809331836,250809,1120494.37,8364568
253,2016-09-10,0.646603348,193320,1270465.144,8364568
254,2016-09-11,0.646603348,193320,1251012.5,8664649
255,2016-09-12,0.646603348,193320,1245625.42,8664649
256,2016-09-13,0.780871267,239886,1290425.536,8664649
257,2016-09-14,0.780871267,239886,1197718.89,8664649
258,2016-09-15,0.780871267,239886,1179081.75,8664649
259,2016-09-16,0.774627058,211128,1121897.375,8664649
260,2016-09-17,0.774627058,211128,1239350.12,8664649
261,2016-09-18,0.774627058,211128,1112983.75,8664649
262,2016-09-19,0.835041233,223540,1050392.166,8664649
263,2016-09-20,0.835041233,223540,1166565.27,8664649
264,2016-09-21,0.835041233,223540,1241468.76,8664649
265,2016-09-22,0.762582106,231227,1130268.149,8664649
266,2016-09-23,0.762582106,231227,1027531.44,8664649
267,2016-09-24,0.762582106,231227,1258908.62,8664649
268,2016-09-25,0.570905935,195642,1430506.212,8664649
269,2016-09-26,0.570905935,195642,1165493.71,8664649
270,2016-09-27,0.570905935,195642,1276511.72,8664649
271,2016-09-28,0.782306155,234995,1169060.702,8664649
272,2016-09-29,0.782306155,234995,1083864.35,8664649
273,2016-09-30,0.782306155,234995,1084454,8664649
274,2016-10-01,0.711277045,213930,1254664.052,8664649
275,2016-10-02,0.711277045,213930,1074561,8664649
276,2016-10-03,0.711277045,213930,1164434,8664649
277,2016-10-04,0.823938892,264662,1244767.252,9017643
278,2016-10-05,0.823938892,264662,1281294.75,9017643
279,2016-10-06,0.823938892,264662,1237023.86,9017643
280,2016-10-07,0.86749549,266324,1140029.908,9017643
281,2016-10-08,0.86749549,266324,1311355.5,9017643
282,2016-10-09,0.86749549,266324,1232591.35,9017643
283,2016-10-10,0.858421758,222996,994860.9238,9017643
284,2016-10-11,0.858421758,222996,1114413.27,9017643
285,2016-10-12,0.858421758,222996,1156671.17,9017643
286,2016-10-13,0.912039688,229703,1124610.242,9017643
287,2016-10-14,0.912039688,229703,1090902.33,9017643
288,2016-10-15,0.912039688,229703,1135929.6,9017643
289,2016-10-16,0.758897685,197876,1089308.274,9017643
290,2016-10-17,0.758897685,197876,1001040.49,9017643
291,2016-10-18,0.758897685,197876,1239301.7,9017643
292,2016-10-19,0.807401744,199083,1025580.949,9017643
293,2016-10-20,0.807401744,199083,1065517.32,9017643
294,2016-10-21,0.807401744,199083,1302488,9017643
295,2016-10-22,0.793872953,216708,1234167.036,9017643
296,2016-10-23,0.793872953,216708,1186462.78,9017643
297,2016-10-24,0.793872953,216708,1173414.58,9017643
298,2016-10-25,0.943928338,237030,1198651.513,9017643
299,2016-10-26,0.943928338,237030,1204154.59,9017643
300,2016-10-27,0.943928338,237030,1402328.39,9435917
301,2016-10-28,0.816514105,250876,1374557.977,9435917
302,2016-10-29,0.816514105,250876,1338194.47,9435917
303,2016-10-30,0.816514105,250876,1487565.84,9435917
304,2016-10-31,0.810984272,241778,1356064.414,9435917
305,2016-11-01,0.810984272,241778,1321902,9435917
306,2016-11-02,0.810984272,241778,1230807.01,9435917
307,2016-11-03,0.832612523,271998,1465722.495,9435917
308,2016-11-04,0.832612523,271998,1036526.64,9435917
309,2016-11-05,0.832612523,271998,1325997.44,9435917
310,2016-11-06,0.730788667,225786,1398507.933,9435917
311,2016-11-07,0.730788667,225786,1294398.35,9435917
312,2016-11-08,0.730788667,225786,1507321.19,9435917
313,2016-11-09,0.891798599,270095,1411825.603,9435917
314,2016-11-10,0.891798599,270095,1501227,9435917
315,2016-11-11,0.891798599,270095,1459015.6,9435917
316,2016-11-12,0.710403196,228886,1553329.977,9435917
317,2016-11-13,0.710403196,228886,1259145.88,9435917
318,2016-11-14,0.710403196,228886,1523261.75,9435917
319,2016-11-15,0.854411583,280352,1446536.158,9435917
320,2016-11-16,0.854411583,280352,1590935.5,9435917
321,2016-11-17,0.854411583,280352,1467356.7,9435917
322,2016-11-18,0.932392642,275925,1459383.095,9435917
323,2016-11-19,0.932392642,275925,1337807.52,9971346
324,2016-11-20,0.932392642,275925,1177092.75,9971346
325,2016-11-21,0.922492993,285793,1397668.695,9971346
326,2016-11-22,0.922492993,285793,1264052.4,9971346
327,2016-11-23,0.922492993,285793,1371590,9971346
328,2016-11-24,0.951714068,328538,1627500.369,9971346
329,2016-11-25,0.951714068,328538,1450482.78,9971346
330,2016-11-26,0.951714068,328538,1424452.54,9971346
331,2016-11-27,0.821504368,237389,1373271.489,9971346
332,2016-11-28,0.821504368,237389,1511320.32,9971346
333,2016-11-29,0.821504368,237389,1388629.47,9971346
334,2016-11-30,0.912247465,292654,1403948.033,9971346
335,2016-12-01,0.912247465,292654,1391603.68,9971346
336,2016-12-02,0.912247465,292654,1419702.79,9971346
337,2016-12-03,0.880861971,287988,1739298.912,9971346
338,2016-12-04,0.880861971,287988,1422187.52,9971346
339,2016-12-05,0.880861971,287988,1450084.71,9971346
340,2016-12-06,0.962761093,319762,1505792.029,9971346
341,2016-12-07,0.962761093,319762,1686375.17,9971346
342,2016-12-08,0.962761093,319762,1516416,9971346
343,2016-12-09,0.9303238,268815,1391454.018,9971346
344,2016-12-10,0.9303238,268815,1287818,9971346
345,2016-12-11,0.9303238,268815,1520295.44,9971346
346,2016-12-12,0.806014641,268662,1582652.844,10584824
347,2016-12-13,0.806014641,268662,1739710.08,10584824
348,2016-12-14,0.806014641,268662,1354213.25,10584824
349,2016-12-15,0.955426386,282685,1311989.793,10584824
350,2016-12-16,0.955426386,282685,1317539.32,10584824
351,2016-12-17,0.955426386,282685,1439997.29,10584824
352,2016-12-18,0.861416376,235789,1552267.906,10584824
353,2016-12-19,0.861416376,235789,1511601,10584824
354,2016-12-20,0.861416376,235789,1380945.27,10584824
355,2016-12-21,0.963965635,325677,1773147.307,10584824
356,2016-12-22,0.963965635,325677,1717668.81,10584824
357,2016-12-23,0.963965635,325677,1720367.4,10584824
358,2016-12-24,0.854889504,240820,1621324.265,10584824
359,2016-12-25,0.854889504,240820,1867686.25,10584824
360,2016-12-26,0.854889504,240820,1610869.18,10584824
361,2016-12-27,0.876639071,296546,2034777.528,10584824
362,2016-12-28,0.876639071,296546,2011489.19,10584824
363,2016-12-29,0.876639071,296546,1831153.28,10584824
364,2016-12-30,0.871707828,286818,1988622.534,10584824
365,2016-12-31,0.871707828,286818,1785013.42,10584824
366,2017-01-01,0.871707828,286818,1961202.6,10584824
367,2017-01-02,0.944877642,290951,2138666.021,10584824
368,2017-01-03,0.944877642,290951,2141405,10584824
369,2017-01-04,0.944877642,290951,2308231.5,11064485
370,2017-01-05,0.984196893,288501,2009800.815,11064485
371,2017-01-06,0.984196893,288501,1805295.6,11064485
372,2017-01-07,0.984196893,288501,1583004.57,11064485
373,2017-01-08,0.810419437,260101,1990960.486,11064485
374,2017-01-09,0.810419437,260101,1548900,11064485
375,2017-01-10,0.810419437,260101,1842810.36,11064485
376,2017-01-11,0.923016353,303058,1724412.855,11064485
377,2017-01-12,0.923016353,303058,1750688.22,11064485
378,2017-01-13,0.923016353,303058,1577154.54,11064485
379,2017-01-14,0.74276664,242269,1922419.877,11064485
380,2017-01-15,0.74276664,242269,1716577.7,11064485
381,2017-01-16,0.74276664,242269,1769358.15,11064485
382,2017-01-17,0.900242,292697,1911475.34,11064485
383,2017-01-18,0.900242,292697,1672839.35,11064485
384,2017-01-19,0.900242,292697,1969902.99,11064485
385,2017-01-20,0.722272794,298377,2264569.902,11064485
386,2017-01-21,0.722272794,298377,2095396.75,11064485
387,2017-01-22,0.722272794,298377,2002158,11064485
388,2017-01-23,0.90868358,235530,1683925.096,11064485
389,2017-01-24,0.90868358,235530,1723423.425,11064485
390,2017-01-25,0.90868358,235530,1721632.5,11064485
391,2017-01-26,0.99313771,313755,1864867.309,11064485
392,2017-01-27,0.99313771,313755,1976661.18,11591356
393,2017-01-28,0.99313771,313755,1787595.6,11591356
394,2017-01-29,0.862491647,241627,2072803.26,11591356
395,2017-01-30,0.862491647,241627,1736959.14,11591356
396,2017-01-31,0.862491647,241627,1817471.16,11591356
397,2017-02-01,0.962289427,350560,2481667.385,11591356
398,2017-02-02,0.962289427,350560,2047540.5,11591356
399,2017-02-03,0.962289427,350560,1970791.5,11591356
400,2017-02-04,0.952156424,284778,1975355.921,11591356
401,2017-02-05,0.952156424,284778,2069248.1,11591356
402,2017-02-06,0.952156424,284778,1694793.75,11591356
403,2017-02-07,0.945680755,325268,2175238.105,11591356
404,2017-02-08,0.945680755,325268,2002536.9,11591356
405,2017-02-09,0.945680755,325268,2148177,11591356
406,2017-02-10,0.967545204,301789,1972446.177,11591356
407,2017-02-11,0.967545204,301789,1792077,11591356
408,2017-02-12,0.967545204,301789,1790373.935,11591356
409,2017-02-13,0.91046216,288290,2178384.199,11591356
410,2017-02-14,0.91046216,288290,2198282.4,11591356
411,2017-02-15,0.91046216,288290,1822485.25,11591356
412,2017-02-16,0.973947523,283203,2102990.202,11591356
413,2017-02-17,0.973947523,283203,2094835.8,11591356
414,2017-02-18,0.973947523,283203,2102643.2,11591356
415,2017-02-19,0.930882358,251721,2008419.457,12096833
416,2017-02-20,0.930882358,251721,2121402.4,12096833
417,2017-02-21,0.930882358,251721,2066770,12096833
418,2017-02-22,0.977160297,282194,2152117.275,12096833
419,2017-02-23,0.977160297,282194,2381379,12096833
420,2017-02-24,0.977160297,282194,2628973.5,12096833
421,2017-02-25,0.966332389,326521,2897863.037,12096833
422,2017-02-26,0.966332389,326521,2725922.6,12096833
423,2017-02-27,0.966332389,326521,2305227.8,12096833
424,2017-02-28,0.96823402,325414,2548889.197,12096833
425,2017-03-01,0.96823402,325414,2416017.4,12096833
426,2017-03-02,0.96823402,325414,2702443.5,12096833
427,2017-03-03,0.985290046,337310,2741612.926,12096833
428,2017-03-04,0.985290046,337310,2317878,12096833
429,2017-03-05,0.985290046,337310,2524232.85,12096833
430,2017-03-06,0.965532563,287731,2635445.798,12096833
431,2017-03-07,0.965532563,287731,2609873.4,12096833
432,2017-03-08,0.965532563,287731,2250201.3,12096833
433,2017-03-09,0.991798216,303632,2451454.03,12096833
434,2017-03-10,0.991798216,303632,2329338.9,12096833
435,2017-03-11,0.991798216,303632,2359087.2,12096833
436,2017-03-12,0.960146465,221110,2573064.173,12096833
437,2017-03-13,0.960146465,221110,2417768.25,12096833
438,2017-03-14,0.960146465,221110,2657111.6,12581602
439,2017-03-15,0.98398357,292434,2585616.414,12581602
440,2017-03-16,0.98398357,292434,2470016,12581602
441,2017-03-17,0.98398357,292434,2279486.3,12581602
442,2017-03-18,0.942046318,263530,2307093.257,12581602
443,2017-03-19,0.942046318,263530,2267078.8,12581602
444,2017-03-20,0.942046318,263530,1948540,12581602
445,2017-03-21,0.982003845,288055,2221575.561,12581602
446,2017-03-22,0.982003845,288055,2248010.7,12581602
447,2017-03-23,0.982003845,288055,2076531,12581602
448,2017-03-24,0.869937534,289521,2405463.763,12581602
449,2017-03-25,0.869937534,289521,1696707.27,12581602
450,2017-03-26,0.869937534,289521,2046573.52,12581602
451,2017-03-27,0.900950258,232291,1843886.294,12581602
452,2017-03-28,0.900950258,232291,2192722.65,12581602
453,2017-03-29,0.900950258,232291,1943117,12581602
454,2017-03-30,0.962550098,288788,2413075.132,12581602
455,2017-03-31,0.962550098,288788,1987418.5,12581602
456,2017-04-01,0.962550098,288788,1942180.5,12581602
457,2017-04-02,0.824273557,244203,2378690.407,12581602
458,2017-04-03,0.824273557,244203,2669294.6,12581602
459,2017-04-04,0.824273557,244203,1939250.2,12581602
460,2017-04-05,0.966858444,316555,2673677.81,12581602
461,2017-04-06,0.966858444,316555,2391592.35,12995484
462,2017-04-07,0.966858444,316555,2599338,12995484
463,2017-04-08,0.974429496,226959,2302445.271,12995484
464,2017-04-09,0.974429496,226959,2532236.55,12995484
465,2017-04-10,0.974429496,226959,2406320.7,12995484
466,2017-04-11,0.962831892,307893,2847416.315,12995484
467,2017-04-12,0.962831892,307893,2357939.5,12995484
468,2017-04-13,0.962831892,307893,2072006.75,12995484
469,2017-04-14,0.995109367,290208,2375849.278,12995484
470,2017-04-15,0.995109367,290208,2416965,12995484
471,2017-04-16,0.995109367,290208,2320594.4,12995484
472,2017-04-17,0.930786486,245184,2405342.15,12995484
473,2017-04-18,0.930786486,245184,2500974.8,12995484
474,2017-04-19,0.930786486,245184,2444373.75,12995484
475,2017-04-20,0.973990101,267915,2424413.356,12995484
476,2017-04-21,0.973990101,267915,2983037.75,12995484
477,2017-04-22,0.973990101,267915,2596344.05,12995484
478,2017-04-23,0.947631065,245039,3003304.225,12995484
479,2017-04-24,0.947631065,245039,2119150.856,12995484
480,2017-04-25,0.947631065,245039,2615123.621,12995484
481,2017-04-26,0.971854882,334471,2834899.003,12995484
482,2017-04-27,0.971854882,334471,2725014.35,12995484
483,2017-04-28,0.971854882,334471,2501502.231,12995484
484,2017-04-29,0.971570312,341319,3282240.049,13386157
485,2017-04-30,0.971570312,341319,2720215.547,13386157
486,2017-05-01,0.971570312,341319,2878277.982,13386157
487,2017-05-02,0.980238127,333161,3252918.867,13386157
488,2017-05-03,0.980238127,333161,2760373.225,13386157
489,2017-05-04,0.980238127,333161,3500746.022,13386157
490,2017-05-05,0.961245868,267193,2992751.478,13386157
491,2017-05-06,0.961245868,267193,3610789.203,13386157
492,2017-05-07,0.961245868,267193,3505619.688,13386157
493,2017-05-08,0.968144156,365096,4358595.025,13386157
494,2017-05-09,0.968144156,365096,3715393.611,13386157
495,2017-05-10,0.968144156,365096,3665040.514,13386157
496,2017-05-11,0.961242696,294743,3603539.089,13386157
497,2017-05-12,0.961242696,294743,3731717.867,13386157
498,2017-05-13,0.961242696,294743,3885820.587,13386157
499,2017-05-14,0.975085659,369098,4502606.745,13386157
500,2017-05-15,0.975085659,369098,4090703.35,13386157
501,2017-05-16,0.975085659,369098,3356331.712,13386157
