,date,High,Low,Open,Close,Volume,Marketcap,avg_block_size,transactions,mining_revenue,accounts,sp_close,dj_close,google_trends_btc
993,2018-09-20,6529.26,6395.95,6398.85,6519.67,4348110000,112653000000.0,0.936313514,244259,12472948.47,28578862,2919.37,26656.98,9
994,2018-09-21,6794.33,6496.36,6513.87,6734.95,6531940000,116385000000.0,1.012301729,273051,12165754.71,28610635,2915.56,26743.5,9
995,2018-09-22,6814.56,6616.8,6735.05,6721.98,4509660000,116174000000.0,1.012301729,273051,13124461.71,28636779,2915.56,26743.5,9
996,2018-09-23,6766.15,6679.42,6715.32,6710.63,4197500000,115990000000.0,1.012301729,273051,12679234.03,28667671,2915.56,26743.5,8
997,2018-09-24,6713.56,6580.9,6704.77,6595.41,4177310000,114011000000.0,0.80711402,237670,12554837.95,28688022,2905.97,26562.05,8
998,2018-09-25,6603.64,6381.86,6603.64,6446.47,4726180000,111450000000.0,0.80711402,237670,13676604.3,28705663,2914.0,26492.21,8
999,2018-09-26,6585.91,6397.89,6452.79,6495.0,4437300000,112300000000.0,0.80711402,237670,11369486.09,28724040,2913.98,26385.28,8
1000,2018-09-27,6712.1,6464.95,6495.29,6676.75,4606810000,115455000000.0,0.877031231,248686,11811663.08,28757286,2924.59,26439.93,8
1001,2018-09-28,6785.03,6598.32,6678.75,6644.13,5014430000,114904000000.0,0.877031231,248686,13046981.4,28787814,2923.43,26458.31,8
1002,2018-09-29,6643.1,6511.65,6643.1,6601.96,4363690000,114187000000.0,0.877031231,248686,12571059.9,28815399,2923.43,26458.31,8
1003,2018-09-30,6643.78,6566.54,6604.71,6625.56,4002280000,114609000000.0,0.626711307,208210,13520452.4,28869795,2923.43,26458.31,8
1004,2018-10-01,6653.3,6549.08,6619.85,6589.62,4000970000,114000000000.0,0.626711307,208210,13160999.45,28888424,2925.51,26651.21,8
1005,2018-10-02,6611.84,6537.9,6593.24,6556.1,3979260000,113431000000.0,0.626711307,208210,11407332.66,28916910,2901.61,26773.94,8
1006,2018-10-03,6571.46,6454.03,6553.86,6502.59,3887310000,112517000000.0,0.838225669,242303,12003041.51,28942535,2885.57,26828.39,8
1007,2018-10-04,6603.31,6497.91,6497.91,6576.69,3838410000,113811000000.0,0.838225669,242303,12429603.12,28964820,2884.43,26627.48,8
1008,2018-10-05,6623.62,6557.41,6574.15,6622.48,3671500000,114615000000.0,0.838225669,242303,10814043.71,28992821,2880.34,26447.05,8
1009,2018-10-06,6628.54,6577.8,6622.45,6588.31,3259740000,114034000000.0,0.92210188,214843,10527206.71,29016894,2880.34,26447.05,8
1010,2018-10-07,6641.49,6557.04,6590.68,6602.95,3306630000,114299000000.0,0.92210188,214843,11727102.62,29042838,2880.34,26447.05,8
1011,2018-10-08,6675.06,6576.04,6600.19,6652.23,3979460000,115163000000.0,0.92210188,214843,11279998.43,29080633,2880.34,26447.05,8
1012,2018-10-09,6661.41,6606.94,6653.08,6642.64,3580810000,115008000000.0,0.966413523,235862,10819341.66,29106283,2785.68,26430.57,8
1013,2018-10-10,6640.29,6538.96,6640.29,6585.53,3787650000,114031000000.0,0.966413523,235862,11916022.17,29127362,2728.37,25598.74,8
1014,2018-10-11,6586.74,6243.74,6586.74,6256.24,5181640000,108342000000.0,0.966413523,235862,12534246.13,29143292,2767.13,25052.83,8
1015,2018-10-12,6328.5,6236.47,6239.25,6274.58,3783500000,108670000000.0,1.128503023,243174,10340801.32,29174757,2750.79,25339.99,8
1016,2018-10-13,6308.51,6259.81,6278.08,6285.99,3064030000,108878000000.0,1.128503023,243174,11117559.49,29211717,2750.79,25339.99,8
1017,2018-10-14,6363.21,6280.15,6288.49,6290.93,3085320000,108973000000.0,1.128503023,243174,9054868.806,29226740,2750.79,25339.99,8
1018,2018-10-15,6965.06,6258.68,6292.64,6596.54,7370770000,114280000000.0,0.943760957,266945,13207214.21,29246365,2809.92,25250.55,8
1019,2018-10-16,6673.59,6571.37,6601.41,6596.11,4074800000,114284000000.0,0.943760957,266945,11259236.32,29275607,2809.21,25798.42,8
1020,2018-10-17,6601.21,6517.45,6590.52,6544.43,4088420000,113399000000.0,0.943760957,266945,11502916.7,29302071,2768.78,25706.68,8
1021,2018-10-18,6567.54,6450.04,6542.33,6476.71,3924080000,112237000000.0,0.996208051,253450,11365265.47,29329975,2767.78,25379.45,8
1022,2018-10-19,6493.68,6445.31,6478.07,6465.41,3578870000,112053000000.0,0.996208051,253450,11629773.63,29349755,2755.88,25444.34,8
1023,2018-10-20,6497.72,6449.0,6460.92,6489.19,3379130000,112477000000.0,0.996208051,253450,11691729.24,29381766,2755.88,25444.34,8
1024,2018-10-21,6556.38,6476.0,6490.09,6482.35,3253610000,112369000000.0,0.823540116,211505,11177638.22,29413866,2755.88,25444.34,7
1025,2018-10-22,6543.8,6462.98,6486.05,6487.16,3672860000,112465000000.0,0.823540116,211505,12699337.84,29444283,2740.69,25317.41,7
1026,2018-10-23,6506.01,6451.27,6472.36,6475.74,3716150000,112280000000.0,0.823540116,211505,12584228.61,29503695,2656.1,25191.43,7
1027,2018-10-24,6521.99,6468.86,6478.89,6495.84,3424670000,112637000000.0,1.141656575,254091,9185666.641,29532610,2705.57,24583.42,7
1028,2018-10-25,6504.65,6447.03,6484.65,6476.29,3230550000,112310000000.0,1.141656575,254091,11207341.46,29558062,2658.69,24984.55,7
1029,2018-10-26,6498.29,6449.61,6468.44,6474.75,3306050000,112294000000.0,1.141656575,254091,11687812.02,29593333,2641.25,24688.31,7
1030,2018-10-27,6507.41,6453.53,6480.84,6480.38,3393250000,112403000000.0,0.913874301,233749,11140721.61,29626751,2641.25,24688.31,7
1031,2018-10-28,6502.28,6447.91,6482.66,6486.39,3445190000,112518000000.0,0.913874301,233749,11390873.44,29659207,2641.25,24688.31,7
1032,2018-10-29,6503.6,6306.99,6492.35,6332.63,4199910000,109863000000.0,0.913874301,233749,11773496.66,29674045,2682.63,24442.92,7
1033,2018-10-30,6364.99,6310.14,6337.04,6334.27,3781100000,109904000000.0,0.943664909,283327,12343537.16,29708670,2711.74,24874.64,7
1034,2018-10-31,6349.16,6316.88,6336.99,6317.61,4191240000,109627000000.0,0.943664909,283327,12962284.69,29725793,2740.37,25115.76,7
1035,2018-11-01,6547.14,6311.83,6318.14,6377.78,3789400000,110684000000.0,0.943664909,283327,12319622.95,29770639,2723.06,25380.74,7
1036,2018-11-02,6396.86,6327.38,6378.92,6388.44,4234870000,110880000000.0,1.11705493,292704,11791348.73,29790877,2738.31,25270.83,7
1037,2018-11-03,6400.07,6342.37,6387.24,6361.26,3658640000,110421000000.0,1.11705493,292704,12893634.88,29826143,2738.31,25270.83,7
1038,2018-11-04,6388.63,6294.57,6365.47,6376.13,4390020000,110689000000.0,1.11705493,292704,9909549.949,29858742,2738.31,25270.83,8
1039,2018-11-05,6480.59,6363.62,6363.62,6419.66,4174800000,111456000000.0,1.043402881,293239,11736833.13,29880952,2755.45,25461.7,8
1040,2018-11-06,6463.55,6408.16,6433.38,6461.01,4700040000,112096000000.0,1.043402881,293239,10436213.88,29897874,2813.89,25635.01,8
1041,2018-11-07,6552.16,6468.31,6468.5,6530.14,4941260000,113396000000.0,1.043402881,293239,10758522.35,29927204,2806.83,26180.3,8
1042,2018-11-08,6536.92,6438.53,6522.27,6453.72,4665260000,112078000000.0,1.169965612,277597,9902899.043,29992354,2781.01,26191.22,8
1043,2018-11-09,6456.46,6373.37,6442.6,6385.62,4346820000,110906000000.0,1.169965612,277597,10321706.72,30043545,2726.22,25989.3,8
1044,2018-11-10,6437.28,6385.31,6386.13,6409.22,3705320000,111326000000.0,1.169965612,277597,10584955.89,30123468,2726.22,25989.3,8
1045,2018-11-11,6423.25,6350.17,6413.63,6411.27,3939060000,111373000000.0,0.874062295,246991,11660743.77,30176515,2726.22,25989.3,10
1046,2018-11-12,6434.21,6360.47,6411.76,6371.27,4295770000,110690000000.0,0.874062295,246991,11326127.08,30243951,2726.22,25989.3,10
1047,2018-11-13,6395.27,6342.67,6373.19,6359.49,4503800000,110494000000.0,0.874062295,246991,9673254.194,30287594,2722.18,25286.49,10
1048,2018-11-14,6371.55,5544.09,6351.24,5738.35,7398940000,99712077259.0,1.094776667,292755,10486098.12,30327611,2701.58,25080.5,10
1049,2018-11-15,5774.82,5358.38,5736.15,5648.03,7032140000,98151606541.0,1.094776667,292755,9131131.586,30431545,2730.2,25289.27,10
1050,2018-11-16,5657.02,5498.94,5645.32,5575.55,5279320000,96900828780.0,1.094776667,292755,9020655.432,30497749,2736.27,25413.22,10
1051,2018-11-17,5578.58,5519.56,5578.58,5554.33,4303150000,96542098114.0,0.914248869,262649,10338423.73,30547297,2736.27,25413.22,10
1052,2018-11-18,5653.61,5559.74,5559.74,5623.54,4159680000,97753714643.0,0.914248869,262649,8720411.743,30589369,2736.27,25413.22,13
1053,2018-11-19,5620.78,4842.91,5620.78,4871.49,7039560000,84688539692.0,0.914248869,262649,8565705.294,30628676,2690.73,25017.44,13
1054,2018-11-20,4951.61,4272.11,4863.93,4451.87,8428290000,77401044320.0,1.203740303,288450,7923554.716,30667943,2641.89,24465.64,13
1055,2018-11-21,4675.73,4343.98,4465.54,4602.17,6120120000,80020171047.0,1.203740303,288450,6176914.177,30733701,2649.93,24464.69,13
1056,2018-11-22,4629.64,4365.64,4611.57,4365.94,4569370000,75919439809.0,1.203740303,288450,7114929.819,30793823,2649.93,24464.69,13
1057,2018-11-23,4396.42,4195.68,4360.7,4347.11,4871490000,75598851166.0,1.131096584,275261,6900149.063,30839596,2632.56,24285.95,13
1058,2018-11-24,4413.09,3795.16,4347.69,3880.76,4679500000,67495633205.0,1.131096584,275261,7809122.345,30875886,2632.56,24285.95,13
1059,2018-11-25,4120.87,3585.06,3880.78,4009.97,6825640000,69749265801.0,1.131096584,275261,6192219.69,30925732,2632.56,24285.95,14
1060,2018-11-26,4107.14,3643.92,4015.07,3779.13,6476900000,65739289046.0,1.186164189,257062,5473562.855,30950004,2673.45,24640.24,14
1061,2018-11-27,3862.96,3661.01,3765.95,3820.72,5998720000,66468970322.0,1.186164189,257062,6283605.988,30977870,2682.17,24748.73,14
1062,2018-11-28,4385.9,3822.47,3822.47,4257.42,7280280000,74072560088.0,1.186164189,257062,6211551.653,31026402,2743.79,25366.43,14
1063,2018-11-29,4413.020468,4145.765137,4269.004395,4278.846455,6503347767,74451016927.0,1.202130114,246226,5723625.77,31069280,2737.76,25338.84,14
1064,2018-11-30,4322.976392,3942.822086,4289.088967,4017.268457,6048016717,69904637061.0,1.202130114,246226,5352395.992,31100440,2760.17,25538.46,14
1065,2018-12-01,4309.377312,3969.710643,4024.464242,4214.671932,5375314093,73346194969.0,1.202130114,246226,6509108.176,31122710,2760.17,25538.46,14
1066,2018-12-02,4301.519412,4110.978473,4200.73318,4139.878064,5262697895,72050487506.0,1.005271763,222673,5968275.427,31148489,2760.17,25538.46,11
1067,2018-12-03,4155.979284,3840.446268,4147.323767,3894.130907,5089570994,67779050170.0,1.005271763,222673,5777217.666,31170693,2790.37,25826.43,11
1068,2018-12-04,4075.627655,3832.749938,3886.294876,3956.89387,5028069239,68878292608.0,1.005271763,222673,6958363.405,31194550,2700.06,25027.07,11
1069,2018-12-05,3969.535852,3753.994827,3958.894725,3753.994827,5302481574,65352496336.0,1.036768085,256501,6291958.871,31223187,2700.06,25027.07,11
1070,2018-12-06,3874.966031,3521.101724,3754.074467,3521.101724,5878333109,61303965508.0,1.036768085,256501,6422799.815,31253090,2695.95,24947.67,11
1071,2018-12-07,3512.590409,3280.228752,3512.590409,3419.9372,6835615448,59547645578.0,1.036768085,256501,4959282.005,31276102,2633.08,24388.95,11
1072,2018-12-08,3506.043392,3350.650703,3421.910404,3476.114715,5305024497,60531278392.0,0.970701047,231104,5447972.132,31331289,2633.08,24388.95,11
1073,2018-12-09,3685.3056,3469.094358,3473.22762,3614.234273,4947372847,62942160928.0,0.970701047,231104,5705487.756,31358366,2633.08,24388.95,11
1074,2018-12-10,3647.332582,3470.14442,3612.046395,3502.655996,5020968740,61004445982.0,0.970701047,231104,5543093.347,31375074,2637.72,24423.26,11
1075,2018-12-11,3513.184941,3392.250053,3497.554734,3424.588075,4696765188,59650201102.0,1.07667292,251487,5337996.899,31396197,2636.78,24370.24,11
1076,2018-12-12,3534.22858,3413.481353,3421.458373,3486.950144,4139364829,60741625426.0,1.07667292,251487,5270463.568,31415099,2651.07,24527.27,11
1077,2018-12-13,3489.739395,3298.131962,3487.879358,3313.677258,4343372456,57728688216.0,1.07667292,251487,5653823.064,31433112,2650.54,24597.38,11
1078,2018-12-14,3329.556021,3206.542291,3311.751914,3242.484763,4372763663,56494379457.0,1.05868513,275801,5982323.516,31470488,2599.95,24100.51,11
1079,2018-12-15,3275.377827,3191.303562,3243.99754,3236.761645,3551763561,56400691425.0,1.05868513,275801,6066378.704,31496427,2599.95,24100.51,11
1080,2018-12-16,3305.753108,3233.819791,3236.274773,3252.839026,3744248994,56685436644.0,1.05868513,275801,4750978.913,31516853,2599.95,24100.51,11
1081,2018-12-17,3597.917889,3253.122993,3253.122993,3545.864761,5409247918,61798926687.0,0.990779437,298823,6740883.106,31543382,2545.94,23592.98,11
1082,2018-12-18,3701.349429,3487.169202,3544.761565,3696.059128,5911325473,64422587801.0,0.990779437,298823,5802769.461,31564463,2546.16,23675.64,11
1083,2018-12-19,3949.322951,3687.230022,3706.82485,3745.950765,6810689119,65299132785.0,0.990779437,298823,7217876.414,31590097,2506.96,23323.66,11
1084,2018-12-20,4191.228706,3728.974636,3742.195183,4134.441203,8927129279,72078243771.0,1.139195022,287273,6721946.323,31618557,2467.42,22859.6,11
1085,2018-12-21,4198.42958,3850.946169,4133.703587,3896.543717,7206015706,67937650255.0,1.139195022,287273,7151635.291,31635631,2416.62,22445.37,11
1086,2018-12-22,4014.182514,3855.738934,3898.083677,4014.182514,5605823233,69997508295.0,1.139195022,287273,8628688.412,31658987,2416.62,22445.37,11
1087,2018-12-23,4085.723585,3976.405733,4020.994674,3998.980342,6151275490,69741217417.0,0.740468193,250739,8916949.297,31674618,2416.62,22445.37,10
1088,2018-12-24,4271.79245,4000.331782,4000.331782,4078.599195,7240968501,71137548589.0,0.740468193,250739,8035501.839,31703410,2351.1,21792.2,10
1089,2018-12-25,4089.561593,3760.020392,4081.030471,3815.49061,6158207293,66556033172.0,0.740468193,250739,7649829.927,31739997,2351.1,21792.2,10
1090,2018-12-26,3893.359731,3769.863816,3819.666691,3857.29752,5326547918,67292819465.0,0.889580548,281305,7478293.742,31753828,2467.7,22878.45,10
1091,2018-12-27,3874.41688,3645.448438,3854.688573,3654.833539,5130222366,63768757101.0,0.889580548,281305,8214950.878,31771555,2488.83,23138.82,10
1092,2018-12-28,3956.136094,3642.632103,3653.131929,3923.918594,5631554348,68471837969.0,0.889580548,281305,7882682.24,31794835,2485.74,23062.4,10
1093,2018-12-29,3963.758808,3820.408682,3932.491809,3820.408682,4991655917,66672244158.0,0.973710138,264980,6745781.218,31828699,2485.74,23062.4,10
1094,2018-12-30,3901.909016,3797.219122,3822.384835,3865.952577,4770578575,67475512827.0,0.973710138,264980,8485747.747,31842640,2485.74,23062.4,8
1095,2018-12-31,3868.742988,3725.867493,3866.838999,3742.700335,4661840806,65331499158.0,0.973710138,264980,7406437.589,31886235,2506.85,23327.46,8
1096,2019-01-01,3850.913765,3707.231303,3746.713387,3843.519967,4324200990,67098634181.0,0.801778946,234725,7012103.649,31914414,2506.85,23327.46,8
1097,2019-01-02,3947.981273,3817.409496,3849.216409,3943.409337,5244856836,68849856732.0,0.801778946,234725,7368988.356,31925191,2510.03,23346.24,8
1098,2019-01-03,3935.685131,3826.222871,3931.048638,3836.741319,4530215219,66994920903.0,0.801778946,234725,7564081.637,31943436,2447.89,22686.22,8
1099,2019-01-04,3865.934532,3783.853665,3832.039968,3857.717619,4847965467,67368333500.0,0.959198758,281772,7115351.219,31978831,2531.94,23433.16,8
1100,2019-01-05,3904.903096,3836.900126,3851.973965,3845.19446,5137609824,67157570935.0,0.959198758,281772,7929513.785,32075490,2531.94,23433.16,8
1101,2019-01-06,4093.297444,3826.513062,3836.519158,4076.632685,5597027440,71206795853.0,0.959198758,281772,6974865.184,32124379,2531.94,23433.16,9
1102,2019-01-07,4092.613437,4020.893951,4078.585055,4025.248287,5228625637,70316305580.0,0.984752745,284782,7286414.818,32141320,2549.69,23531.35,9
1103,2019-01-08,4109.021065,3996.955256,4028.472072,4030.847999,5306593305,70422743854.0,0.984752745,284782,8610282.076,32167512,2574.41,23787.45,9
1104,2019-01-09,4068.403581,4022.662809,4031.552016,4035.296369,5115905225,70508733459.0,0.984752745,284782,8367487.848,32188996,2584.96,23879.12,9
1105,2019-01-10,4064.066551,3659.174539,4034.411445,3678.924681,6874143796,64288932886.0,0.970871821,327338,7609635.023,32205068,2596.64,24001.92,9
1106,2019-01-11,3713.881847,3653.069805,3674.015431,3687.365482,5538712865,64443301117.0,0.970871821,327338,6853670.725,32237325,2596.26,23995.95,9
1107,2019-01-12,3698.978349,3653.810857,3686.973097,3661.30099,4778170883,63994140882.0,0.970871821,327338,6352381.994,32262119,2596.26,23995.95,9
1108,2019-01-13,3674.759987,3544.927228,3658.868117,3552.953068,4681302466,62106461671.0,0.853370891,276997,6266417.921,32274243,2596.26,23995.95,8
1109,2019-01-14,3727.836291,3552.285152,3557.311132,3706.05222,5651384490,64789619995.0,0.853370891,276997,6784730.482,32311110,2582.61,23909.84,8
1110,2019-01-15,3720.153415,3619.949127,3704.216308,3630.675225,5537192302,63477817959.0,0.853370891,276997,6111232.218,32325020,2610.3,24065.59,8
1111,2019-01-16,3685.77706,3624.673388,3631.509871,3655.006886,5394457145,63909348776.0,1.11209812,305702,6073704.513,32354907,2616.1,24207.16,8
1112,2019-01-17,3680.136011,3621.960992,3651.870986,3678.563976,5464420383,64327048255.0,1.11209812,305702,5831717.37,32378271,2635.96,24370.1,8
1113,2019-01-18,3682.520002,3637.080865,3677.990584,3657.839435,5002961727,63970991867.0,1.11209812,305702,6341863.732,32452523,2670.71,24706.35,8
1114,2019-01-19,3758.533523,3652.377835,3652.377835,3728.568365,5955691380,65214103659.0,0.95912206,282188,6354782.864,32469793,2670.71,24706.35,8
1115,2019-01-20,3743.387971,3583.019486,3725.446125,3601.013592,5582489560,62990143284.0,0.95912206,282188,7156712.105,32484923,2670.71,24706.35,7
1116,2019-01-21,3608.840849,3558.537148,3600.372739,3576.032439,5004347059,62559869612.0,0.95912206,282188,6723982.957,32512090,2670.71,24706.35,7
1117,2019-01-22,3620.746551,3539.721324,3575.08124,3604.577052,5313623556,63065139424.0,1.055254915,296040,5844342.941,32551555,2632.9,24404.48,7
1118,2019-01-23,3623.067752,3565.314033,3605.557022,3585.123066,5433755649,62731361272.0,1.055254915,296040,6683461.533,32584478,2638.7,24575.62,7
1119,2019-01-24,3616.087414,3569.092847,3584.500301,3600.865501,5262869046,63014066012.0,1.055254915,296040,7364947.571,32605625,2642.33,24553.24,7
1120,2019-01-25,3612.927662,3575.597333,3607.390384,3599.765888,5265847539,63000985908.0,1.017360051,301085,6309969.923,32640825,2664.76,24737.2,7
1121,2019-01-26,3654.933193,3593.345837,3599.715363,3602.460439,5098183235,63054898963.0,1.017360051,301085,6857448.826,32662113,2664.76,24737.2,7
1122,2019-01-27,3612.671428,3567.245758,3604.687267,3583.965763,5570752966,62737274093.0,1.017360051,301085,6393436.198,32677216,2664.76,24737.2,7
1123,2019-01-28,3586.750878,3439.233009,3584.283279,3470.450542,6908930483,60756570314.0,1.022644421,308062,6318406.831,32710036,2643.85,24528.22,7
1124,2019-01-29,3476.065364,3400.819726,3468.870155,3448.117022,5897159493,60371874099.0,1.022644421,308062,6364552.334,32735858,2640.0,24579.96,7
1125,2019-01-30,3495.174888,3429.387948,3443.897062,3486.181751,5955112627,61044262622.0,1.022644421,308062,5884537.246,32765945,2681.05,25014.86,7
1126,2019-01-31,3504.804885,3447.915815,3485.40929,3457.792747,5831198271,60553903927.0,1.015420213,353945,6731427.323,32808338,2704.1,24999.67,7
1127,2019-02-01,3501.954135,3431.591492,3460.547124,3487.945387,5422926707,61088747491.0,1.015420213,353945,6857975.372,32837085,2706.53,25063.89,7
1128,2019-02-02,3523.287332,3467.574683,3484.62588,3521.060787,5071623601,61675119055.0,1.015420213,353945,6325531.024,32865601,2706.53,25063.89,7
1129,2019-02-03,3521.38822,3447.924314,3516.139568,3464.013326,5043937584,60681847608.0,0.93550021,300171,6044025.213,32912379,2706.53,25063.89,8
1130,2019-02-04,3476.223778,3442.58692,3467.211666,3459.154146,5332718886,60603083461.0,0.93550021,300171,6411524.45,32938852,2724.87,25239.37,8
1131,2019-02-05,3478.148116,3451.936952,3454.950814,3466.357439,5227549545,60735563490.0,0.93550021,300171,6422102.205,32965404,2737.7,25411.52,8
1132,2019-02-06,3469.091701,3398.565382,3469.091701,3413.767718,5482196038,59821158612.0,1.050370409,349596,6985845.574,32991979,2731.61,25390.3,8
1133,2019-02-07,3427.94561,3394.218608,3414.929539,3399.471644,5004962683,59578075991.0,1.050370409,349596,7375022.024,33012933,2706.05,25169.53,8
1134,2019-02-08,3695.613975,3391.023752,3401.376433,3666.780351,7735623101,64270269953.0,1.050370409,349596,7184754.273,33046600,2707.88,25106.33,8
1135,2019-02-09,3679.94151,3646.559335,3671.585957,3671.203705,6158833645,64354732475.0,0.934364993,310892,6845104.348,33064378,2707.88,25106.33,8
1136,2019-02-10,3695.036013,3640.979955,3673.201537,3690.188244,6282256903,64694025951.0,0.934364993,310892,6454979.701,33104923,2707.88,25106.33,7
1137,2019-02-11,3695.613039,3642.287733,3695.613039,3648.430628,6277056434,63968390250.0,0.934364993,310892,6693602.408,33126439,2709.8,25053.11,7
1138,2019-02-12,3668.586833,3618.556925,3642.751859,3653.528645,6480384532,64063755250.0,1.304964063,271573,6031364.558,33145104,2744.73,25425.76,7
1139,2019-02-13,3669.746511,3617.246429,3653.603991,3632.070603,6438903823,63694394519.0,1.304964063,271573,6976103.877,33181316,2753.03,25543.27,7
1140,2019-02-14,3646.256597,3607.6978,3631.170193,3616.88097,6271044418,63434486052.0,1.304964063,271573,6566282.272,33196926,2745.73,25439.39,7
1141,2019-02-15,3647.795064,3608.206433,3617.368367,3620.810753,6091952231,63509111125.0,1.101274228,296729,5762323.416,33246763,2775.6,25883.25,7
1142,2019-02-16,3652.841267,3615.270267,3615.270267,3629.787491,5934744052,63673369195.0,1.101274228,296729,6898485.341,33268757,2775.6,25883.25,7
1143,2019-02-17,3680.537288,3619.18213,3633.35948,3673.836293,7039512503,64453368779.0,1.101274228,296729,7185045.431,33294132,2775.6,25883.25,8
1144,2019-02-18,3936.665001,3669.982324,3671.369989,3915.714473,9908216640,68704389994.0,1.080017019,344274,7556019.109,33317593,2775.6,25883.25,8
1145,2019-02-19,4010.879422,3908.152968,3911.661521,3947.094407,9933626655,69262673238.0,1.080017019,344274,7748245.938,33348715,2779.76,25891.32,8
1146,2019-02-20,4000.486295,3926.246925,3946.684985,3999.820509,8693373948,70194350042.0,1.080017019,344274,6596656.215,33382083,2784.7,25954.44,8
1147,2019-02-21,4010.009483,3940.108187,4000.256787,3954.118243,7775128102,69398333876.0,1.178449504,297595,6051778.486,33419367,2774.88,25850.63,8
1148,2019-02-22,4006.538387,3950.816427,3952.406374,4005.526604,7826525254,70308555857.0,1.178449504,297595,8096363.882,33459146,2792.67,26031.81,8
1149,2019-02-23,4166.286161,3968.726698,3998.916273,4142.52693,8922258316,72720867208.0,1.178449504,297595,7190247.783,33503570,2792.67,26031.81,8
1150,2019-02-24,4210.641755,3793.709005,4145.457862,3810.427431,10794227451,66897483404.0,1.044065358,320446,7119748.032,33544880,2792.67,26031.81,7
1151,2019-02-25,3913.707265,3807.002446,3807.002446,3882.696293,9318796067,68173204651.0,1.044065358,320446,6913971.366,33588036,2796.11,26091.95,7
1152,2019-02-26,3891.578962,3837.986438,3878.697318,3854.357936,7931218996,67683296223.0,1.044065358,320446,7878415.307,33611689,2793.9,26057.98,7
1153,2019-02-27,3888.802588,3787.058777,3857.479782,3851.04748,8301309684,67631949500.0,1.125122057,344560,6801908.847,33651665,2792.38,25985.16,7
1154,2019-02-28,3906.058428,3845.821381,3848.262026,3854.785282,8399767798,67704774107.0,1.125122057,344560,7350871.435,33714823,2784.49,25916.0,7
1155,2019-03-01,3907.795486,3851.69235,3853.757132,3859.583752,7661247975,67796965743.0,1.125122057,344560,7830758.118,33763329,2803.69,26026.32,7
1156,2019-03-02,3874.607484,3832.127972,3855.318222,3864.415107,7578786076,67888255371.0,1.155579258,335864,6565214.955,33798414,2803.69,26026.32,7
1157,2019-03-03,3875.483714,3836.905734,3862.266166,3847.175699,7253558152,67592376373.0,1.155579258,335864,7016670.618,33862931,2803.69,26026.32,7
1158,2019-03-04,3867.381811,3733.749661,3845.091558,3761.557018,9029175788,66094551587.0,1.155579258,335864,6497311.764,33888556,2792.81,25819.65,7
1159,2019-03-05,3903.916754,3745.183182,3759.832441,3896.375023,10174126415,68470655400.0,1.029825181,285716,7114388.352,33901620,2789.65,25806.63,7
1160,2019-03-06,3919.510518,3871.460594,3897.081063,3903.942583,9175291529,68609885776.0,1.029825181,285716,6388631.338,33930579,2771.45,25673.46,7
1161,2019-03-07,3939.373396,3894.112956,3903.3848,3911.484289,9584165519,68749421311.0,1.029825181,285716,7588198.88,33959038,2748.93,25473.23,7
1162,2019-03-08,3950.432238,3875.228424,3913.225936,3901.131624,10638638944,68574579320.0,0.998636589,285264,7193574.076,33983677,2743.07,25450.24,7
1163,2019-03-09,3987.237785,3892.390467,3894.552526,3963.313742,10796103518,69674508655.0,0.998636589,285264,7087594.993,34016834,2743.07,25450.24,7
1164,2019-03-10,3966.174233,3924.381059,3966.174233,3951.599828,9713267607,69475297370.0,0.998636589,285264,6690849.408,34061861,2743.07,25450.24,7
1165,2019-03-11,3966.384737,3889.239133,3953.740174,3905.22732,10125901903,68666928025.0,1.099574324,294741,6977449.877,34085840,2783.3,25650.88,7
1166,2019-03-12,3926.889083,3863.5591,3903.758294,3909.156209,9809887079,68743000581.0,1.099574324,294741,7088005.704,34104676,2791.52,25554.66,7
1167,2019-03-13,3926.597729,3891.904192,3913.047443,3906.717169,9469184841,68706700381.0,1.099574324,294741,6637474.194,34127053,2810.92,25702.89,7
1168,2019-03-14,3946.504287,3901.296877,3905.576999,3924.369118,10480789570,69024696307.0,1.043826619,299929,7600598.594,34153201,2808.48,25709.94,7
1169,2019-03-15,3968.542866,3914.015357,3926.663231,3960.911187,9394210605,69675002377.0,1.043826619,299929,7723228.792,34179281,2822.48,25848.87,7
1170,2019-03-16,4077.036282,3961.657527,3963.90012,4048.725904,9856166973,71227967573.0,1.043826619,299929,8496146.107,34201486,2822.48,25848.87,7
1171,2019-03-17,4054.122014,4006.411148,4047.719571,4025.22898,8221625400,70821939585.0,0.742798205,227290,7297849.339,34220643,2822.48,25848.87,7
1172,2019-03-18,4071.556731,4009.117226,4029.968458,4032.507385,9646954186,70958165407.0,0.742798205,227290,8269486.756,34247106,2832.94,25914.1,7
1173,2019-03-19,4082.216011,4023.812545,4032.692007,4071.1902,9344919956,71647703828.0,0.742798205,227290,8830120.093,34289076,2832.57,25887.38,7
1174,2019-03-20,4089.461892,4031.11074,4070.794018,4087.476299,10175916388,71942444088.0,0.992002373,304960,8742662.153,34312243,2824.23,25745.67,7
1175,2019-03-21,4097.359953,4005.151275,4083.953893,4029.326907,10831212662,70926226882.0,0.992002373,304960,7388901.058,34337444,2854.88,25962.51,7
1176,2019-03-22,4053.906677,4021.542434,4028.514563,4023.968162,9252935969,70840048102.0,0.992002373,304960,8113657.072,34369702,2800.71,25502.32,7
