,date,sp_close,dj_close
1201,2019-04-16,2907.06,26452.66
1202,2019-04-17,2900.45,26449.54
1203,2019-04-18,2905.03,26559.54
1204,2019-04-19,2905.03,26559.54
1205,2019-04-20,2905.03,26559.54
1206,2019-04-21,2905.03,26559.54
1207,2019-04-22,2907.97,26511.05
1208,2019-04-23,2933.68,26656.39
1209,2019-04-24,2927.25,26597.05
1210,2019-04-25,2926.17,26462.08
1211,2019-04-26,2939.88,26543.33
1212,2019-04-27,2939.88,26543.33
1213,2019-04-28,2939.88,26543.33
1214,2019-04-29,2943.03,26554.39
1215,2019-04-30,2945.83,26592.91
1216,2019-05-01,2923.73,26430.14
1217,2019-05-02,2917.52,26307.79
1218,2019-05-03,2945.64,26504.95
1219,2019-05-04,2945.64,26504.95
1220,2019-05-05,2945.64,26504.95
1221,2019-05-06,2932.47,26438.48
1222,2019-05-07,2884.05,25965.09
1223,2019-05-08,2879.42,25967.33
1224,2019-05-09,2870.72,25828.36
1225,2019-05-10,2881.4,25942.37
1226,2019-05-11,2881.4,25942.37
1227,2019-05-12,2881.4,25942.37
1228,2019-05-13,2811.87,25324.99
1229,2019-05-14,2834.41,25532.05
1230,2019-05-15,2850.96,25648.02
1231,2019-05-16,2876.32,25862.68
1232,2019-05-17,2859.53,25764.0
1233,2019-05-18,2859.53,25764.0
1234,2019-05-19,2859.53,25764.0
1235,2019-05-20,2840.23,25679.9
1236,2019-05-21,2864.36,25877.33
1237,2019-05-22,2856.27,25776.61
1238,2019-05-23,2822.24,25490.47
1239,2019-05-24,2826.06,25585.69
1240,2019-05-25,2826.06,25585.69
1241,2019-05-26,2826.06,25585.69
1242,2019-05-27,2826.06,25585.69
1243,2019-05-28,2802.39,25347.77
1244,2019-05-29,2783.02,25126.41
1245,2019-05-30,2788.86,25169.88
1246,2019-05-31,2752.06,24815.04
1247,2019-06-01,2752.06,24815.04
1248,2019-06-02,2752.06,24815.04
1249,2019-06-03,2744.45,24819.78
1250,2019-06-04,2803.27,25332.18
1251,2019-06-05,2826.15,25539.57
1252,2019-06-06,2843.49,25720.66
1253,2019-06-07,2873.34,25983.94
1254,2019-06-08,2873.34,25983.94
1255,2019-06-09,2873.34,25983.94
1256,2019-06-10,2886.73,26062.68
1257,2019-06-11,2885.72,26048.51
1258,2019-06-12,2879.84,26004.83
1259,2019-06-13,2891.64,26106.77
1260,2019-06-14,2886.98,26089.61
1261,2019-06-15,2886.98,26089.61
1262,2019-06-16,2886.98,26089.61
1263,2019-06-17,2889.67,26112.53
1264,2019-06-18,2917.75,26465.54
1265,2019-06-19,2926.46,26504.0
1266,2019-06-20,2954.18,26753.17
1267,2019-06-21,2950.46,26719.13
1268,2019-06-22,2950.46,26719.13
1269,2019-06-23,2950.46,26719.13
1270,2019-06-24,2945.35,26727.54
1271,2019-06-25,2917.38,26548.22
1272,2019-06-26,2913.78,26536.82
1273,2019-06-27,2924.92,26526.58
1274,2019-06-28,2941.76,26599.96
1275,2019-06-29,2941.76,26599.96
1276,2019-06-30,2941.76,26599.96
1277,2019-07-01,2964.33,26717.43
1278,2019-07-02,2973.01,26786.68
1279,2019-07-03,2995.82,26966.0
1280,2019-07-04,2995.82,26966.0
1281,2019-07-05,2990.41,26922.12
1282,2019-07-06,2990.41,26922.12
1283,2019-07-07,2990.41,26922.12
1284,2019-07-08,2975.95,26806.14
1285,2019-07-09,2979.63,26783.49
1286,2019-07-10,2993.07,26860.2
1287,2019-07-11,2999.91,27088.08
1288,2019-07-12,3013.77,27332.03
1289,2019-07-13,3013.77,27332.03
1290,2019-07-14,3013.77,27332.03
1291,2019-07-15,3014.3,27359.16
1292,2019-07-16,3004.04,27335.63
1293,2019-07-17,2984.42,27219.85
1294,2019-07-18,2995.11,27222.97
1295,2019-07-19,2976.61,27154.2
1296,2019-07-20,2976.61,27154.2
1297,2019-07-21,2976.61,27154.2
1298,2019-07-22,2985.03,27171.9
1299,2019-07-23,3005.47,27349.19
1300,2019-07-24,3019.56,27269.97
1301,2019-07-25,3003.67,27140.98
1302,2019-07-26,3025.86,27192.45
1303,2019-07-27,3025.86,27192.45
1304,2019-07-28,3025.86,27192.45
1305,2019-07-29,3020.97,27221.35
1306,2019-07-30,3013.18,27198.02
1307,2019-07-31,2980.38,26864.27
1308,2019-08-01,2953.56,26583.42
1309,2019-08-02,2932.05,26485.01
1310,2019-08-03,2932.05,26485.01
1311,2019-08-04,2932.05,26485.01
1312,2019-08-05,2844.74,25717.74
1313,2019-08-06,2881.77,26029.52
1314,2019-08-07,2883.98,26007.07
1315,2019-08-08,2938.09,26378.19
1316,2019-08-09,2918.65,26287.44
1317,2019-08-10,2918.65,26287.44
1318,2019-08-11,2918.65,26287.44
1319,2019-08-12,2883.75,25897.71
1320,2019-08-13,2926.32,26279.91
1321,2019-08-14,2840.6,25479.42
1322,2019-08-15,2847.6,25579.39
1323,2019-08-16,2888.68,25886.01
1324,2019-08-17,2888.68,25886.01
1325,2019-08-18,2888.68,25886.01
1326,2019-08-19,2923.65,26135.79
1327,2019-08-20,2900.51,25962.44
1328,2019-08-21,2924.43,26202.73
1329,2019-08-22,2922.95,26252.24
1330,2019-08-23,2847.11,25628.9
1331,2019-08-24,2847.11,25628.9
1332,2019-08-25,2847.11,25628.9
1333,2019-08-26,2878.38,25898.83
1334,2019-08-27,2869.16,25777.9
1335,2019-08-28,2887.94,26036.1
1336,2019-08-29,2924.58,26362.25
1337,2019-08-30,2926.46,26403.28
1338,2019-08-31,2926.46,26403.28
1339,2019-09-01,2926.46,26403.28
1340,2019-09-02,2926.46,26403.28
1341,2019-09-03,2906.27,26118.02
1342,2019-09-04,2937.78,26355.47
1343,2019-09-05,2976.0,26728.15
1344,2019-09-06,2978.71,26797.46
1345,2019-09-07,2978.71,26797.46
1346,2019-09-08,2978.71,26797.46
1347,2019-09-09,2978.43,26835.51
1348,2019-09-10,2979.39,26909.43
1349,2019-09-11,3000.93,27137.04
1350,2019-09-12,3009.57,27182.45
1351,2019-09-13,3007.39,27219.52
1352,2019-09-14,3007.39,27219.52
1353,2019-09-15,3007.39,27219.52
1354,2019-09-16,2997.96,27076.82
1355,2019-09-17,3005.7,27110.8
1356,2019-09-18,3006.73,27147.08
1357,2019-09-19,3006.79,27094.79
1358,2019-09-20,2992.07,26935.07
1359,2019-09-21,2992.07,26935.07
1360,2019-09-22,2992.07,26935.07
1361,2019-09-23,2991.78,26949.99
1362,2019-09-24,2966.6,26807.77
1363,2019-09-25,2984.87,26970.71
1364,2019-09-26,2977.62,26891.12
1365,2019-09-27,2961.79,26820.25
1366,2019-09-28,2961.79,26820.25
1367,2019-09-29,2961.79,26820.25
1368,2019-09-30,2976.74,26916.83
1369,2019-10-01,2940.25,26573.04
1370,2019-10-02,2887.61,26078.62
1371,2019-10-03,2910.63,26201.04
1372,2019-10-04,2952.01,26573.72
1373,2019-10-05,2952.01,26573.72
1374,2019-10-06,2952.01,26573.72
1375,2019-10-07,2938.79,26478.02
1376,2019-10-08,2893.06,26164.04
1377,2019-10-09,2919.4,26346.01
1378,2019-10-10,2938.13,26496.67
1379,2019-10-11,2970.27,26816.59
1380,2019-10-12,2970.27,26816.59
1381,2019-10-13,2970.27,26816.59
1382,2019-10-14,2966.15,26787.36
1383,2019-10-15,2995.68,27024.8
1384,2019-10-16,2989.69,27001.98
1385,2019-10-17,2997.95,27025.88
1386,2019-10-18,2986.2,26770.2
1387,2019-10-19,2986.2,26770.2
1388,2019-10-20,2986.2,26770.2
1389,2019-10-21,3006.72,26827.64
1390,2019-10-22,2995.99,26788.1
1391,2019-10-23,3004.52,26833.95
1392,2019-10-24,3010.29,26805.53
1393,2019-10-25,3022.55,26958.06
1394,2019-10-26,3022.55,26958.06
1395,2019-10-27,3022.55,26958.06
1396,2019-10-28,3039.42,27090.72
1397,2019-10-29,3036.89,27071.42
1398,2019-10-30,3046.77,27186.69
1399,2019-10-31,3037.56,27046.23
1400,2019-11-01,3066.91,27347.36
1401,2019-11-02,3066.91,27347.36
1402,2019-11-03,3066.91,27347.36
1403,2019-11-04,3078.27,27462.11
1404,2019-11-05,3074.62,27492.63
1405,2019-11-06,3076.78,27492.56
1406,2019-11-07,3085.18,27674.8
1407,2019-11-08,3093.08,27681.24
1408,2019-11-09,3093.08,27681.24
1409,2019-11-10,3093.08,27681.24
1410,2019-11-11,3087.01,27691.49
1411,2019-11-12,3091.84,27691.49
1412,2019-11-13,3094.04,27783.59
1413,2019-11-14,3096.63,27781.96
1414,2019-11-15,3120.46,28004.89
1415,2019-11-16,3120.46,28004.89
1416,2019-11-17,3120.46,28004.89
1417,2019-11-18,3122.03,28036.22
1418,2019-11-19,3120.18,27934.02
1419,2019-11-20,3108.46,27821.09
1420,2019-11-21,3103.54,27766.29
1421,2019-11-22,3110.29,27875.62
1422,2019-11-23,3110.29,27875.62
1423,2019-11-24,3110.29,27875.62
1424,2019-11-25,3133.64,28066.47
1425,2019-11-26,3140.52,28121.68
1426,2019-11-27,3153.63,28164.0
1427,2019-11-28,3153.63,28164.0
1428,2019-11-29,3140.98,28051.41
1429,2019-11-30,3140.98,28051.41
1430,2019-12-01,3140.98,28051.41
1431,2019-12-02,3113.87,27783.04
1432,2019-12-03,3093.2,27502.81
1433,2019-12-04,3112.76,27649.78
1434,2019-12-05,3117.43,27677.79
1435,2019-12-06,3145.91,28015.06
1436,2019-12-07,3145.91,28015.06
1437,2019-12-08,3145.91,28015.06
1438,2019-12-09,3135.96,27909.6
1439,2019-12-10,3132.52,27881.72
1440,2019-12-11,3141.63,27911.3
1441,2019-12-12,3168.57,28132.05
1442,2019-12-13,3168.8,28135.38
1443,2019-12-14,3168.8,28135.38
1444,2019-12-15,3168.8,28135.38
1445,2019-12-16,3191.45,28235.89
1446,2019-12-17,3192.52,28267.16
1447,2019-12-18,3191.14,28239.28
1448,2019-12-19,3205.37,28376.96
1449,2019-12-20,3221.22,28455.09
1450,2019-12-21,3221.22,28455.09
1451,2019-12-22,3221.22,28455.09
1452,2019-12-23,3224.01,28551.53
1453,2019-12-24,3223.38,28515.45
1454,2019-12-25,3223.38,28515.45
1455,2019-12-26,3239.91,28621.39
1456,2019-12-27,3240.02,28645.26
1457,2019-12-28,3240.02,28645.26
1458,2019-12-29,3240.02,28645.26
1459,2019-12-30,3221.29,28462.14
1460,2019-12-31,3230.78,28538.44
1461,2020-01-01,3230.78,28538.44
1462,2020-01-02,3257.85,28868.8
1463,2020-01-03,3234.85,28634.88
1464,2020-01-04,3234.85,28634.88
1465,2020-01-05,3234.85,28634.88
1466,2020-01-06,3246.28,28703.38
1467,2020-01-07,3237.18,28583.68
1468,2020-01-08,3253.05,28745.09
1469,2020-01-09,3274.7,28956.9
1470,2020-01-10,3265.35,28823.77
1471,2020-01-11,3265.35,28823.77
1472,2020-01-12,3265.35,28823.77
1473,2020-01-13,3288.13,28907.05
1474,2020-01-14,3283.15,28939.67
1475,2020-01-15,3289.29,29030.22
1476,2020-01-16,3316.81,29297.64
1477,2020-01-17,3329.62,29348.1
1478,2020-01-18,3329.62,29348.1
1479,2020-01-19,3329.62,29348.1
1480,2020-01-20,3329.62,29348.1
1481,2020-01-21,3320.79,29196.04
1482,2020-01-22,3321.75,29186.27
1483,2020-01-23,3325.54,29160.09
1484,2020-01-24,3295.47,28989.73
1485,2020-01-25,3295.47,28989.73
1486,2020-01-26,3295.47,28989.73
1487,2020-01-27,3243.63,28535.8
1488,2020-01-28,3276.24,28722.85
1489,2020-01-29,3273.4,28734.45
1490,2020-01-30,3283.66,28859.44
1491,2020-01-31,3225.52,28256.03
1492,2020-02-01,3225.52,28256.03
1493,2020-02-02,3225.52,28256.03
1494,2020-02-03,3248.92,28399.81
1495,2020-02-04,3297.59,28807.63
1496,2020-02-05,3334.69,29290.85
1497,2020-02-06,3345.78,29379.77
1498,2020-02-07,3327.71,29102.51
1499,2020-02-08,3327.71,29102.51
1500,2020-02-09,3327.71,29102.51
1501,2020-02-10,3352.09,29276.82
1502,2020-02-11,3357.75,29276.34
1503,2020-02-12,3379.45,29551.42
1504,2020-02-13,3373.94,29423.31
1505,2020-02-14,3380.16,29398.08
1506,2020-02-15,3380.16,29398.08
1507,2020-02-16,3380.16,29398.08
1508,2020-02-17,3380.16,29398.08
1509,2020-02-18,3370.29,29232.19
1510,2020-02-19,3386.15,29348.03
1511,2020-02-20,3373.23,29219.98
1512,2020-02-21,3337.75,28992.41
1513,2020-02-22,3337.75,28992.41
1514,2020-02-23,3337.75,28992.41
1515,2020-02-24,3225.89,27960.8
1516,2020-02-25,3128.21,27081.36
1517,2020-02-26,3116.39,26957.59
1518,2020-02-27,2978.76,25766.64
1519,2020-02-28,2954.22,25409.36
1520,2020-02-29,2954.22,25409.36
1521,2020-03-01,2954.22,25409.36
1522,2020-03-02,3090.23,26703.32
1523,2020-03-03,3003.37,25917.41
1524,2020-03-04,3130.12,27090.86
1525,2020-03-05,3023.94,26121.28
1526,2020-03-06,2972.37,25864.78
1527,2020-03-07,2972.37,25864.78
1528,2020-03-08,2972.37,25864.78
1529,2020-03-09,2746.56,23851.02
1530,2020-03-10,2882.23,25018.16
1531,2020-03-11,2741.38,23553.22
1532,2020-03-12,2480.64,21200.62
1533,2020-03-13,2711.02,23185.62
1534,2020-03-14,2711.02,23185.62
1535,2020-03-15,2711.02,23185.62
1536,2020-03-16,2386.13,20188.52
1537,2020-03-17,2529.19,21237.38
1538,2020-03-18,2398.1,19898.92
1539,2020-03-19,2409.39,20087.19
1540,2020-03-20,2304.92,19173.98
1541,2020-03-21,2304.92,19173.98
1542,2020-03-22,2304.92,19173.98
1543,2020-03-23,2237.4,18591.93
1544,2020-03-24,2447.33,20704.91
1545,2020-03-25,2475.56,21200.55
1546,2020-03-26,2630.07,22552.17
1547,2020-03-27,2541.47,21636.78
1548,2020-03-28,2541.47,21636.78
1549,2020-03-29,2541.47,21636.78
1550,2020-03-30,2626.65,22327.48
1551,2020-03-31,2584.59,21917.16
1552,2020-04-01,2470.5,20943.51
1553,2020-04-02,2526.9,21413.44
1554,2020-04-03,2488.65,21052.53
1555,2020-04-04,2488.65,21052.53
1556,2020-04-05,2488.65,21052.53
1557,2020-04-06,2663.68,22679.99
1558,2020-04-07,2659.41,22653.86
1559,2020-04-08,2749.98,23433.57
1560,2020-04-09,2789.82,23719.37
1561,2020-04-10,2789.82,23719.37
1562,2020-04-11,2789.82,23719.37
1563,2020-04-12,2789.82,23719.37
1564,2020-04-13,2761.63,23390.77
1565,2020-04-14,2846.06,23949.76
1566,2020-04-15,2783.36,23504.35
1567,2020-04-16,2799.55,23537.68
1568,2020-04-17,2874.56,24242.49
1569,2020-04-18,2874.56,24242.49
1570,2020-04-19,2874.56,24242.49
1571,2020-04-20,2823.16,23650.44
1572,2020-04-21,2736.56,23018.88
1573,2020-04-22,2799.31,23475.82
1574,2020-04-23,2797.8,23515.26
1575,2020-04-24,2836.74,23775.27
1576,2020-04-25,2836.74,23775.27
1577,2020-04-26,2836.74,23775.27
1578,2020-04-27,2878.48,24133.78
1579,2020-04-28,2863.39,24101.55
1580,2020-04-29,2939.51,24633.86
1581,2020-04-30,2912.43,24345.72
1582,2020-05-01,2830.71,23723.69
1583,2020-05-02,2830.71,23723.69
1584,2020-05-03,2830.71,23723.69
1585,2020-05-04,2842.74,23749.76
1586,2020-05-05,2868.44,23883.09
1587,2020-05-06,2848.42,23664.64
1588,2020-05-07,2881.19,23875.89
1589,2020-05-08,2929.8,24331.32
1590,2020-05-09,2929.8,24331.32
1591,2020-05-10,2929.8,24331.32
1592,2020-05-11,2930.32,24221.99
1593,2020-05-12,2870.12,23764.78
1594,2020-05-13,2820.0,23247.97
1595,2020-05-14,2852.5,23625.34
1596,2020-05-15,2863.7,23685.42
1597,2020-05-16,2863.7,23685.42
1598,2020-05-17,2863.7,23685.42
1599,2020-05-18,2953.91,24597.37
1600,2020-05-19,2922.94,24206.86
1601,2020-05-20,2971.61,24575.9
1602,2020-05-21,2948.51,24474.12
1603,2020-05-22,2955.45,24465.16
1604,2020-05-23,2955.45,24465.16
1605,2020-05-24,2955.45,24465.16
1606,2020-05-25,2955.45,24465.16
1607,2020-05-26,2991.77,24995.11
1608,2020-05-27,3036.13,25548.27
1609,2020-05-28,3029.73,25400.64
1610,2020-05-29,3044.31,25383.11
1611,2020-05-30,3044.31,25383.11
1612,2020-05-31,3044.31,25383.11
1613,2020-06-01,3055.73,25475.02
1614,2020-06-02,3080.82,25742.65
1615,2020-06-03,3122.87,26269.89
1616,2020-06-04,3112.35,26281.82
1617,2020-06-05,3193.93,27110.98
1618,2020-06-06,3193.93,27110.98
1619,2020-06-07,3193.93,27110.98
1620,2020-06-08,3232.39,27572.44
1621,2020-06-09,3207.18,27272.3
1622,2020-06-10,3190.14,26989.99
1623,2020-06-11,3002.1,25128.17
1624,2020-06-12,3041.31,25605.54
1625,2020-06-13,3041.31,25605.54
1626,2020-06-14,3041.31,25605.54
1627,2020-06-15,3066.59,25763.16
1628,2020-06-16,3124.74,26289.98
1629,2020-06-17,3113.49,26119.61
1630,2020-06-18,3115.34,26080.1
1631,2020-06-19,3097.74,25871.46
1632,2020-06-20,3097.74,25871.46
1633,2020-06-21,3097.74,25871.46
1634,2020-06-22,3117.86,26024.96
1635,2020-06-23,3131.29,26156.1
1636,2020-06-24,3050.33,25445.94
1637,2020-06-25,3083.76,25745.6
1638,2020-06-26,3009.05,25015.55
1639,2020-06-27,3009.05,25015.55
1640,2020-06-28,3009.05,25015.55
1641,2020-06-29,3053.24,25595.8
1642,2020-06-30,3100.29,25812.88
1643,2020-07-01,3115.86,25734.97
1644,2020-07-02,3130.01,25827.36
1645,2020-07-03,3130.01,25827.36
1646,2020-07-04,3130.01,25827.36
1647,2020-07-05,3130.01,25827.36
1648,2020-07-06,3179.72,26287.03
1649,2020-07-07,3145.32,25890.18
1650,2020-07-08,3169.94,26067.28
1651,2020-07-09,3152.05,25706.09
1652,2020-07-10,3185.04,26075.3
1653,2020-07-11,3185.04,26075.3
1654,2020-07-12,3185.04,26075.3
1655,2020-07-13,3155.22,26085.8
1656,2020-07-14,3197.52,26642.59
1657,2020-07-15,3226.56,26870.1
1658,2020-07-16,3215.57,26734.71
1659,2020-07-17,3224.73,26671.95
1660,2020-07-18,3224.73,26671.95
1661,2020-07-19,3224.73,26671.95
1662,2020-07-20,3251.84,26680.87
1663,2020-07-21,3257.3,26840.4
1664,2020-07-22,3276.02,27005.84
1665,2020-07-23,3235.66,26652.33
1666,2020-07-24,3215.63,26469.89
1667,2020-07-25,3215.63,26469.89
1668,2020-07-26,3215.63,26469.89
1669,2020-07-27,3239.41,26584.77
1670,2020-07-28,3218.44,26379.28
1671,2020-07-29,3258.44,26539.57
1672,2020-07-30,3246.22,26313.65
1673,2020-07-31,3271.12,26428.32
1674,2020-08-01,3271.12,26428.32
1675,2020-08-02,3271.12,26428.32
1676,2020-08-03,3294.61,26664.4
1677,2020-08-04,3306.51,26828.47
1678,2020-08-05,3327.77,27201.52
1679,2020-08-06,3349.16,27386.98
1680,2020-08-07,3351.28,27433.48
1681,2020-08-08,3351.28,27433.48
1682,2020-08-09,3351.28,27433.48
1683,2020-08-10,3360.47,27791.44
1684,2020-08-11,3333.69,27686.91
1685,2020-08-12,3380.35,27976.84
1686,2020-08-13,3373.43,27896.72
1687,2020-08-14,3372.85,27931.02
1688,2020-08-15,3372.85,27931.02
1689,2020-08-16,3372.85,27931.02
1690,2020-08-17,3381.99,27844.91
1691,2020-08-18,3389.78,27778.07
1692,2020-08-19,3374.85,27692.88
1693,2020-08-20,3385.51,27739.73
1694,2020-08-21,3397.16,27930.33
1695,2020-08-22,3397.16,27930.33
1696,2020-08-23,3397.16,27930.33
1697,2020-08-24,3431.28,28308.46
1698,2020-08-25,3443.62,28248.44
1699,2020-08-26,3478.73,28331.92
1700,2020-08-27,3484.55,28492.27
1701,2020-08-28,3508.01,28653.87
1702,2020-08-29,3508.01,28653.87
1703,2020-08-30,3508.01,28653.87
1704,2020-08-31,3500.31,28430.05
1705,2020-09-01,3526.65,28645.66
1706,2020-09-02,3580.84,29100.5
1707,2020-09-03,3455.06,28292.73
1708,2020-09-04,3426.96,28133.31
1709,2020-09-05,3426.96,28133.31
1710,2020-09-06,3426.96,28133.31
1711,2020-09-07,3426.96,28133.31
1712,2020-09-08,3331.84,27500.89
1713,2020-09-09,3398.96,27940.47
1714,2020-09-10,3339.19,27534.58
1715,2020-09-11,3340.97,27665.64
1716,2020-09-12,3340.97,27665.64
1717,2020-09-13,3340.97,27665.64
1718,2020-09-14,3383.54,27993.33
1719,2020-09-15,3401.2,27995.6
1720,2020-09-16,3385.49,28032.38
1721,2020-09-17,3357.01,27901.98
1722,2020-09-18,3319.47,27657.42
1723,2020-09-19,3319.47,27657.42
1724,2020-09-20,3319.47,27657.42
1725,2020-09-21,3281.06,27147.7
1726,2020-09-22,3315.57,27288.18
1727,2020-09-23,3236.92,26763.13
1728,2020-09-24,3246.59,26815.44
1729,2020-09-25,3298.46,27173.96
1730,2020-09-26,3298.46,27173.96
1731,2020-09-27,3298.46,27173.96
1732,2020-09-28,3351.6,27584.06
1733,2020-09-29,3335.47,27452.66
1734,2020-09-30,3363.0,27781.7
1735,2020-10-01,3380.8,27816.9
1736,2020-10-02,3348.44,27682.81
1737,2020-10-03,3348.44,27682.81
1738,2020-10-04,3348.44,27682.81
1739,2020-10-05,3408.63,28148.64
1740,2020-10-06,3360.95,27772.76
1741,2020-10-07,3419.45,28303.46
1742,2020-10-08,3446.83,28425.51
1743,2020-10-09,3477.13,28586.9
1744,2020-10-10,3477.13,28586.9
1745,2020-10-11,3477.13,28586.9
1746,2020-10-12,3534.22,28837.52
1747,2020-10-13,3511.93,28679.81
1748,2020-10-14,3488.67,28514.0
1749,2020-10-15,3483.34,28494.2
1750,2020-10-16,3483.81,28606.31
1751,2020-10-17,3483.81,28606.31
1752,2020-10-18,3483.81,28606.31
1753,2020-10-19,3426.92,28195.42
1754,2020-10-20,3443.12,28308.79
1755,2020-10-21,3435.56,28210.82
1756,2020-10-22,3453.49,28363.66
1757,2020-10-23,3465.39,28335.57
1758,2020-10-24,3465.39,28335.57
1759,2020-10-25,3465.39,28335.57
1760,2020-10-26,3400.97,27685.38
1761,2020-10-27,3390.68,27463.19
1762,2020-10-28,3271.03,26519.95
1763,2020-10-29,3310.11,26659.11
1764,2020-10-30,3269.96,26501.6
1765,2020-10-31,3269.96,26501.6
1766,2020-11-01,3269.96,26501.6
1767,2020-11-02,3310.24,26925.05
1768,2020-11-03,3369.16,27480.03
1769,2020-11-04,3443.44,27847.66
1770,2020-11-05,3510.45,28390.18
1771,2020-11-06,3509.44,28323.4
1772,2020-11-07,3509.44,28323.4
1773,2020-11-08,3509.44,28323.4
1774,2020-11-09,3550.5,29157.97
1775,2020-11-10,3545.53,29420.92
1776,2020-11-11,3572.66,29397.63
1777,2020-11-12,3537.01,29080.17
1778,2020-11-13,3585.15,29479.81
1779,2020-11-14,3585.15,29479.81
1780,2020-11-15,3585.15,29479.81
1781,2020-11-16,3626.91,29950.44
1782,2020-11-17,3609.53,29783.35
1783,2020-11-18,3567.79,29438.42
1784,2020-11-19,3581.87,29483.23
1785,2020-11-20,3557.54,29263.48
1786,2020-11-21,3557.54,29263.48
1787,2020-11-22,3557.54,29263.48
1788,2020-11-23,3577.59,29591.27
1789,2020-11-24,3635.41,30046.24
1790,2020-11-25,3629.65,29872.47
1791,2020-11-26,3629.65,29872.47
1792,2020-11-27,3638.35,29910.37
1793,2020-11-28,3638.35,29910.37
1794,2020-11-29,3638.35,29910.37
1795,2020-11-30,3621.63,29638.64
1796,2020-12-01,3662.45,29823.92
1797,2020-12-02,3669.01,29883.79
1798,2020-12-03,3666.72,29969.52
1799,2020-12-04,3699.12,30218.26
1800,2020-12-05,3699.12,30218.26
1801,2020-12-06,3699.12,30218.26
1802,2020-12-07,3691.96,30069.79
1803,2020-12-08,3702.25,30173.88
1804,2020-12-09,3672.82,30068.81
1805,2020-12-10,3668.1,29999.26
1806,2020-12-11,3663.46,30046.37
1807,2020-12-12,3663.46,30046.37
1808,2020-12-13,3663.46,30046.37
1809,2020-12-14,3647.49,29861.55
1810,2020-12-15,3694.62,30199.31
1811,2020-12-16,3701.17,30154.54
1812,2020-12-17,3722.48,30303.37
1813,2020-12-18,3709.41,30179.05
1814,2020-12-19,3709.41,30179.05
1815,2020-12-20,3709.41,30179.05
1816,2020-12-21,3694.92,30216.45
1817,2020-12-22,3687.26,30015.51
1818,2020-12-23,3690.01,30129.83
1819,2020-12-24,3703.06,30199.87
1820,2020-12-25,3703.06,30199.87
1821,2020-12-26,3703.06,30199.87
1822,2020-12-27,3703.06,30199.87
1823,2020-12-28,3735.36,30403.97
1824,2020-12-29,3727.04,30335.67
1825,2020-12-30,3732.04,30409.56
1826,2020-12-31,3756.07,30606.48
1827,2021-01-01,3756.07,30606.48
